 GamesPlayed, GamesWon, GamesLeft, Ditches, Points, Kills, KillsPerMin, Deaths, Assists, CreepsKilled, CreepsDenied, NeutralsKilled, TowersDestroyed, RaxsDestroyed, TotalTime, SkillLevel,Gender
0.002535658,0.000566893,0,0,0.205316889,0.001263584,0.214285714,0.003178714,0.001453911,0.000958773,0.000933728,0.001841492,0.000384468,0,0.004395176,0,F
0.000316957,0.000566893,0.025,0,0.228623185,0.000126358,0.142857143,0.000294325,0.000232626,0.000118168,9.11E-05,0.000675991,0,0,0.000367992,0,F
0.066561014,0.062358277,0.025,0,0.304121792,0.058209081,0.357142857,0.063927478,0.064786275,0.046321884,0.052653154,0.083379953,0.045367166,0.061349693,0.128319993,1,M
0.010776545,0.009070295,0.1,0.166666667,0.246082306,0.011624968,0.476190476,0.011419826,0.00767665,0.009415847,0.005260761,0.010839161,0.01230296,0.019281332,0.018788789,1,F
0.02155309,0.019274376,0.2,0.333333333,0.260436764,0.013393985,0.285714286,0.020131858,0.01927886,0.00919831,0.001753587,0.004335664,0.014225298,0.01051709,0.035348431,1,M
0.000316957,0.000566893,0,0,0.272431822,0.000463314,0.285714286,0.000588651,0.000407095,0.000410903,0.000204965,0.000745921,0,0.000876424,0.000985427,0,M
0.003486529,0.001133787,0.05,0,0.11716687,0.001052986,0.119047619,0.004414881,0.002151788,0.001791321,0.001411979,0.002983683,0.001153403,0,0.006072102,0,M
0.096671949,0.081632653,0.125,0.111111111,0.114511823,0.078763373,0.333333333,0.126559925,0.100232626,0.058372342,0.024459121,0.09969697,0.051134179,0.060473269,0.184776495,1,M
0.005388273,0.007369615,0,0,0.251989478,0.005517648,0.452380952,0.004591476,0.007822041,0.002430502,0.003461626,0.005780886,0.004998078,0.001752848,0.009453902,1,M
0.065610143,0.074829932,0.05,0,0.423400123,0.03605425,0.238095238,0.074287733,0.076126781,0.02780441,0.022842177,0.05006993,0.032679739,0.028045574,0.123582677,1,F
0.000633914,0,0,0,0.258659263,0.000589672,0.333333333,0.001471627,0.000407095,0.000408217,0.000318834,0.000582751,0.000768935,0,0.001083247,0,M
0.073534073,0.06462585,0.025,0,0.358545558,0.047763457,0.261904762,0.070108312,0.055219541,0.045892182,0.017968572,0.08972028,0.047673972,0.034180543,0.138758856,1,M
0.000316957,0,0,0,0.249445751,0.000631792,0.357142857,0.000941841,0.000523408,0.000813748,0.000683216,0.000536131,0,0,0.001055299,0,M
0.000316957,0.000566893,0,0,0.269742801,0.000126358,0.119047619,0.000647516,0.000174469,0.000185309,0.000159417,0,0.000768935,0,0.000524272,0,M
0.010459588,0.011337868,0,0,0.27893029,0.006570634,0.261904762,0.015246056,0.009624891,0.005312192,0.004349806,0.004009324,0.005382545,0.003505697,0.018816738,1,M
0.001267829,0.001133787,0,0,0.274701587,0.000926628,0.261904762,0.001942548,0.001104972,0.001289106,0.001548622,0.000792541,0.000768935,0.001752848,0.002508634,0,F
0.036767036,0.034580499,0.125,0,0.350586922,0.026914329,0.30952381,0.047504121,0.033120093,0.02428891,0.017535869,0.032983683,0.021145713,0.020157756,0.067894766,1,F
0,0,0,0,0.267753503,0,0,0.000412056,0.000174469,3.76E-05,2.28E-05,0.00020979,0.000384468,0,0.000429479,0,F
0.245958796,0.232426304,0.15,0.722222222,0.335435878,0.232288771,0.380952381,0.289321874,0.211195115,0.198968178,0.104418128,0.329417249,0.235678585,0.212094654,0.469616317,1,F
0.036450079,0.036281179,0.025,0.055555556,0.241754572,0.035422458,0.404761905,0.044207676,0.033759814,0.029515162,0.03939877,0.058834499,0.030372933,0.042068361,0.070312334,1,M
0.013946117,0.02154195,0.025,0,0.361104465,0.022365428,0.69047619,0.010301389,0.013317825,0.013825664,0.017125939,0.016783217,0.029219531,0.026292726,0.025468544,1,F
0.000316957,0.000566893,0,0,0.267186062,0.000210597,0.19047619,0.000588651,0.000232626,0.000139653,0.000113869,0,0.000384468,0,0.000594144,0,M
0.005388273,0.004535147,0.05,0.111111111,0.149732218,0.002021734,0.19047619,0.007417,0.004856063,0.001691952,0.001844682,0.000722611,0,0,0.008196208,1,F
0.002852615,0.005102041,0,0,0.332891428,0.002695645,0.380952381,0.001942548,0.002646118,0.00191486,0.00129811,0.002703963,0.002306805,0.002629273,0.005387357,1,F
0.011093502,0.009637188,0,0,0.223962215,0.005475529,0.214285714,0.015658112,0.011166037,0.005333677,0.002095195,0.014242424,0.005382545,0.001752848,0.021038665,1,M
0.175594295,0.168367347,0.35,0.222222222,0.485963237,0.098770112,0.238095238,0.211207911,0.207880198,0.050444339,0.058050558,0.082820513,0.063052672,0.085889571,0.326868008,2,F
0.061806656,0.054421769,0.15,0,0.323313597,0.039718642,0.261904762,0.053567224,0.055452166,0.037856753,0.036278752,0.082354312,0.036524414,0.038562664,0.11494651,1,F
0.000316957,0,0,0,0.257671843,0.000126358,0.119047619,0.000647516,0.000116313,7.25E-05,2.28E-05,0.00018648,0,0,0.000464182,0,F
0.039302694,0.027210884,0.15,0,0.408039451,0.026787971,0.30952381,0.045914763,0.031200931,0.016425362,0.024094739,0.016829837,0.013071895,0.018404908,0.067671176,0,M
0.000950872,0.001133787,0,0,0.275619613,0.000589672,0.19047619,0.001707087,0.000785112,0.001117225,0.002573446,0.00030303,0.001153403,0.000876424,0.002103377,0,M
0.020602219,0.017006803,0.1,0.111111111,0.157147989,0.005517648,0.119047619,0.026430421,0.013056121,0.00627365,0.000273286,0.012424242,0.01230296,0.004382121,0.034649712,1,M
0.158795563,0.191043084,0.125,0.333333333,0.489895569,0.163634066,0.452380952,0.122674829,0.158738005,0.10904496,0.071714871,0.13993007,0.14071511,0.149868536,0.279648572,1,M
0.025673534,0.015306122,0.225,0.111111111,0.250453411,0.014236374,0.285714286,0.028431834,0.016865368,0.016417305,0.01015714,0.029347319,0.018454441,0.013146363,0.040099721,0,F
0.049128368,0.045918367,0.025,0,0.431069616,0.045109932,0.380952381,0.055980692,0.041000291,0.040187887,0.020291505,0.072890443,0.050749712,0.040315513,0.092839038,1,F
0.000633914,0.001133787,0,0,0.286303413,0.001221464,0.595238095,0.001059571,0.001046816,0.000824491,0.000455477,0.001142191,0.00153787,0,0.001320812,0,F
0.004120444,0.003968254,0.025,0,0.24358701,0.002063853,0.214285714,0.006475159,0.002849666,0.001536185,0.000979276,0.001351981,0.003460208,0.005258545,0.007134155,1,M
0.006973059,0.006802721,0.025,0.055555556,0.252087064,0.002737764,0.166666667,0.012950318,0.00636813,0.002696381,0.005465725,0.003776224,0.00307574,0.002629273,0.013422627,1,M
0.038985737,0.029478458,0.1,0.055555556,0.204598371,0.020596411,0.238095238,0.053861549,0.029514394,0.017271338,0.009382829,0.031142191,0.030757401,0.021910605,0.069390025,1,F
0.053248811,0.049886621,0.05,0.055555556,0.407916565,0.050501221,0.380952381,0.081116082,0.050945042,0.036543476,0.024140287,0.05027972,0.040753556,0.040315513,0.105318161,1,M
0.008874802,0.009070295,0.025,0.055555556,0.393061892,0.008255412,0.404761905,0.009653873,0.008810701,0.00700683,0.005329082,0.012167832,0.01384083,0.012269939,0.016021862,1,M
0.010776545,0.010770975,0,0,0.262154267,0.009055682,0.30952381,0.01053685,0.009683047,0.009158026,0.003803234,0.013263403,0.013456363,0.009640666,0.021988923,1,F
0.118541997,0.100907029,0.05,0.444444444,0.211025999,0.0905147,0.333333333,0.148987521,0.119860425,0.07282376,0.022227283,0.053146853,0.084198385,0.092900964,0.217476548,1,M
0.016164818,0.012471655,0,0,0.189988022,0.00842389,0.238095238,0.018777961,0.015934865,0.005274593,0.003666591,0.005757576,0.008842753,0.004382121,0.027522778,1,M
0.041204437,0.030045351,0.025,0.055555556,0.27783155,0.025987701,0.261904762,0.058335296,0.035359116,0.019387621,0.003393304,0.022470862,0.024221453,0.020157756,0.074895932,1,M
0,0,0,0,0.269742801,0.000210597,0.380952381,0.00035319,0.000232626,0.000177252,0.000159417,0.00037296,0,0,0.000126701,0,F
0.007290016,0.005102041,0.025,0,0.215212053,0.004001348,0.214285714,0.01077231,0.005175923,0.003375847,0.00289228,0.009020979,0.003844675,0.001752848,0.014051474,0,F
0,0,0,0,0.269742801,4.21E-05,0.095238095,0.000294325,2.91E-05,2.42E-05,2.28E-05,0,0,0,7.45E-05,0,M
0.03296355,0.0430839,0.025,0.055555556,0.373797802,0.060988965,0.80952381,0.039675065,0.033469032,0.028645015,0.021225233,0.031491841,0.052287582,0.043821209,0.059090906,1,M
0,0.000566893,0,0,0.28841415,0.000379075,0.666666667,0.00023546,0.000465252,5.64E-05,0.000136643,0,0,0.000876424,0.00014184,0,M
